seed	condition_id	coverage	error_model	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	family_id	method	truth_copies	sampling_oracle_copy_estimate	estimate	signed_relative_error	absolute_relative_error	estimator_minus_sampling_oracle	status	warning
6301	condition_001	1	error_free	0.0	421	0.5	0.47743467933491684	factorial	f039	native_median_k21	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.47743467933491684	factorial	f039	mean_k21_exposure	20.0	0.0	0.0	-1.0	1.0	0.0	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.47743467933491684	factorial	f039	multik_loglinear	20.0	0.0	NA	NA	NA	NA	zero_support_at_one_or_more_k_not_absence	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.4916864608076009	factorial	f040	native_median_k21	20.0	6.755266347491299	3.9971	-0.800145	0.800145	-0.13790831737456494	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.4916864608076009	factorial	f040	mean_k21_exposure	20.0	6.755266347491299	4.133655591823829	-0.7933172204088086	0.7933172204088086	-0.13108053778337347	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.4916864608076009	factorial	f040	multik_loglinear	20.0	6.755266347491299	6.932520056404035	-0.6533739971797983	0.6533739971797983	0.008862685445636797	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6864608076009501	factorial	f041	native_median_k21	20.0	20.693047089750223	19.9857	-0.0007149999999999324	0.0007149999999999324	-0.03536735448751109	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6864608076009501	factorial	f041	mean_k21_exposure	20.0	20.693047089750223	20.62786844499551	0.0313934222497755	0.0313934222497755	-0.0032589322377356567	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6864608076009501	factorial	f041	multik_loglinear	20.0	20.693047089750223	20.708039180709424	0.035401959035471185	0.035401959035471185	0.0007496045479600255	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.7339667458432304	factorial	f042	native_median_k21	20.0	29.159679226609487	17.9871	-0.10064499999999992	0.10064499999999992	-0.5586289613304742	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.7339667458432304	factorial	f042	mean_k21_exposure	20.0	29.159679226609487	18.502803408140704	-0.07485982959296482	0.07485982959296482	-0.5328437909234391	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.7339667458432304	factorial	f042	multik_loglinear	20.0	29.159679226609487	29.200236516946223	0.46001182584731115	0.46001182584731115	0.002027864516836786	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.30403800475059384	factorial	f043	native_median_k21	80.0	22.603795301180476	22.9836	-0.712705	0.712705	0.00474755873524404	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.30403800475059384	factorial	f043	mean_k21_exposure	80.0	22.603795301180476	22.54137779026186	-0.7182327776217268	0.7182327776217268	-0.0007802188864827198	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.30403800475059384	factorial	f043	multik_loglinear	80.0	22.603795301180476	22.643821574303626	-0.7169522303212046	0.7169522303212046	0.0005003284140393749	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.2850356294536817	factorial	f044	native_median_k21	80.0	90.04252596348644	61.9557	-0.22555375	0.22555375	-0.3510853245435805	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.2850356294536817	factorial	f044	mean_k21_exposure	80.0	90.04252596348644	61.98106357493175	-0.2252367053133531	0.2252367053133531	-0.3507682798569336	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.2850356294536817	factorial	f044	multik_loglinear	80.0	90.04252596348644	90.17694099972599	0.12721176249657482	0.12721176249657482	0.0016801879529943164	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.5106888361045131	factorial	f045	native_median_k21	80.0	62.817330950933666	62.955	-0.21306250000000002	0.21306250000000002	0.0017208631133291518	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.5106888361045131	factorial	f045	mean_k21_exposure	80.0	62.817330950933666	62.81302415983018	-0.21483719800212278	0.21483719800212278	-5.383488879360243e-05	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.5106888361045131	factorial	f045	multik_loglinear	80.0	62.817330950933666	62.81755375775936	-0.21478057802800796	0.21478057802800796	2.7850853212108005e-06	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.47743467933491684	factorial	f046	native_median_k21	80.0	54.39342361880204	35.9743	-0.55032125	0.55032125	-0.2302390452350255	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.47743467933491684	factorial	f046	mean_k21_exposure	80.0	54.39342361880204	35.674469880443944	-0.5540691264944507	0.5540691264944507	-0.2339869217294762	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.47743467933491684	factorial	f046	multik_loglinear	80.0	54.39342361880204	54.119907775115074	-0.32350115281106157	0.32350115281106157	-0.003418948046087067	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6935866983372921	factorial	f047	native_median_k21	80.0	120.06619568569917	119.9143	0.49892875	0.49892875	-0.0018986960712396694	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6935866983372921	factorial	f047	mean_k21_exposure	80.0	120.06619568569917	119.95445416089574	0.4994306770111967	0.4994306770111967	-0.001396769060042935	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.6935866983372921	factorial	f047	multik_loglinear	80.0	120.06619568569917	120.07968637422267	0.5009960796777835	0.5009960796777835	0.0001686336065437999	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.672209026128266	factorial	f048	native_median_k21	80.0	50.25386476074693	31.9771	-0.60028625	0.60028625	-0.2284595595093366	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.672209026128266	factorial	f048	mean_k21_exposure	80.0	50.25386476074693	32.39416814570163	-0.5950728981787297	0.5950728981787297	-0.22324620768806627	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.672209026128266	factorial	f048	multik_loglinear	80.0	50.25386476074693	51.03549340954255	-0.3620563323807181	0.3620563323807181	0.00977035810994531	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.3254156769596199	factorial	f049	native_median_k21	200.0	318.44221123662425	317.7729	0.5888645	0.5888645	-0.003346556183121265	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.3254156769596199	factorial	f049	mean_k21_exposure	200.0	318.44221123662425	318.23680887485574	0.5911840443742787	0.5911840443742787	-0.0010270118088425307	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.3	0.3254156769596199	factorial	f049	multik_loglinear	200.0	318.44221123662425	318.47968191715387	0.5923984095857694	0.5923984095857694	0.00018735340264811385	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.29453681710213775	factorial	f050	native_median_k21	200.0	166.29443440099803	109.9214	-0.450393	0.450393	-0.2818651720049901	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.29453681710213775	factorial	f050	mean_k21_exposure	200.0	166.29443440099803	110.4154317974748	-0.447922841012626	0.447922841012626	-0.27939501301761616	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.3	0.29453681710213775	factorial	f050	multik_loglinear	200.0	166.29443440099803	165.41583052493093	-0.17292084737534538	0.17292084737534538	-0.004393019380335516	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.48693586698337293	factorial	f051	native_median_k21	200.0	41.599718203138615	41.97	-0.79015	0.79015	0.0018514089843069215	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.48693586698337293	factorial	f051	mean_k21_exposure	200.0	41.599718203138615	41.56475082152471	-0.7921762458923765	0.7921762458923765	-0.00017483690806951557	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.5	0.48693586698337293	factorial	f051	multik_loglinear	200.0	41.599718203138615	41.61301947586023	-0.7919349026206989	0.7919349026206989	6.650636360806316e-05	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.5106888361045131	factorial	f052	native_median_k21	200.0	234.79653798096953	156.8879	-0.2155605	0.2155605	-0.38954318990484765	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.5106888361045131	factorial	f052	mean_k21_exposure	200.0	234.79653798096953	157.6803011406749	-0.21159849429662544	0.21159849429662544	-0.3855811842014731	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.5	0.5106888361045131	factorial	f052	multik_loglinear	200.0	234.79653798096953	235.60493179453402	0.1780246589726701	0.1780246589726701	0.004041969067822464	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.7078384798099763	factorial	f053	native_median_k21	200.0	230.6356167205506	229.8357	0.14917850000000002	0.14917850000000002	-0.003999583602752921	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.7078384798099763	factorial	f053	mean_k21_exposure	200.0	230.6356167205506	230.63611334553806	0.15318056672769031	0.15318056672769031	2.483124937384673e-06	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.0	421	0.7	0.7078384798099763	factorial	f053	multik_loglinear	200.0	230.6356167205506	230.63559104978563	0.15317795524892816	0.15317795524892816	-1.2835382477760505e-07	positive_slope_inconsistent_with_loss	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.6793349168646081	factorial	f054	native_median_k21	200.0	273.343806246345	176.8736	-0.11563199999999994	0.11563199999999994	-0.48235103123172507	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.6793349168646081	factorial	f054	mean_k21_exposure	200.0	273.343806246345	177.78997699279086	-0.11105011503604573	0.11105011503604573	-0.47776914626777084	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.02	421	0.7	0.6793349168646081	factorial	f054	multik_loglinear	200.0	273.343806246345	272.3853505266029	0.36192675263301455	0.36192675263301455	-0.0047922785987105955	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	native_median_k21	6000.0	4836.198056389527	3887.2214	-0.3521297666666667	0.3521297666666667	-0.15816277606492113	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	mean_k21_exposure	6000.0	4836.198056389527	3894.3543830991966	-0.3509409361501339	0.3509409361501339	-0.15697394554838837	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6301	condition_001	1	error_free	0.01	171	0.5	0.5906432748538012	megabase	megabase_171	multik_loglinear	6000.0	4836.198056389527	4835.2308347590715	-0.19412819420682143	0.19412819420682143	-0.0001612036050758737	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6301	condition_002	1	iid_low_indel	0.0	61	0.3	0.2786885245901639	factorial	f001	native_median_k21	20.0	59.95714263444491	53.9601	1.6980049999999998	1.6980049999999998	-0.29985213172224545	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
